,NAME,index_right,RTE,DIR,KEYITEM,RTE_DESC,DIR_DESC,ROUTE,TYPE
288,NORTHWEST DISTRICT,30,018,0,0180,Hillside,To Hillside and Providence Park,18,BUS
297,GOOSE HOLLOW,30,018,0,0180,Hillside,To Hillside and Providence Park,18,BUS
197,BOISE/ELIOT,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
200,CATHEDRAL PARK,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
203,PIEDMONT,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
205,ELIOT,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
235,PORTLAND DOWNTOWN,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
243,ARBOR LODGE,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
248,HUMBOLDT,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
263,BOISE,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
276,OLD TOWN/ CHINATOWN,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
399,ST. JOHNS,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
401,KENTON,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
405,PORTSMOUTH,6,004,1,0041,Fessenden,To Portland City Center,4,BUS
197,BOISE/ELIOT,5,004,0,0040,Fessenden,To St Johns,4,BUS
200,CATHEDRAL PARK,5,004,0,0040,Fessenden,To St Johns,4,BUS
203,PIEDMONT,5,004,0,0040,Fessenden,To St Johns,4,BUS
205,ELIOT,5,004,0,0040,Fessenden,To St Johns,4,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,5,004,0,0040,Fessenden,To St Johns,4,BUS
230,KERNS,5,004,0,0040,Fessenden,To St Johns,4,BUS
235,PORTLAND DOWNTOWN,5,004,0,0040,Fessenden,To St Johns,4,BUS
243,ARBOR LODGE,5,004,0,0040,Fessenden,To St Johns,4,BUS
248,HUMBOLDT,5,004,0,0040,Fessenden,To St Johns,4,BUS
263,BOISE,5,004,0,0040,Fessenden,To St Johns,4,BUS
276,OLD TOWN/ CHINATOWN,5,004,0,0040,Fessenden,To St Johns,4,BUS
399,ST. JOHNS,5,004,0,0040,Fessenden,To St Johns,4,BUS
401,KENTON,5,004,0,0040,Fessenden,To St Johns,4,BUS
405,PORTSMOUTH,5,004,0,0040,Fessenden,To St Johns,4,BUS
200,CATHEDRAL PARK,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
202,NORTHWEST INDUSTRIAL,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
218,PEARL DISTRICT,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
235,PORTLAND DOWNTOWN,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
276,OLD TOWN/ CHINATOWN,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
284,LINNTON,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
287,FOREST PARK/LINNTON,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
288,NORTHWEST DISTRICT,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
399,ST. JOHNS,27,016,1,0161,Front Ave/St Helens Rd,To Portland,16,BUS
200,CATHEDRAL PARK,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
202,NORTHWEST INDUSTRIAL,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
218,PEARL DISTRICT,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
235,PORTLAND DOWNTOWN,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
276,OLD TOWN/ CHINATOWN,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
284,LINNTON,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
287,FOREST PARK/LINNTON,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
288,NORTHWEST DISTRICT,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
399,ST. JOHNS,26,016,0,0160,Front Ave/St Helens Rd,To St Johns and Sauvie Island,16,BUS
200,CATHEDRAL PARK,15,011,0,0110,Rivergate/Marine Dr,To Vancouver Way & Middlefield,11,BUS
399,ST. JOHNS,15,011,0,0110,Rivergate/Marine Dr,To Vancouver Way & Middlefield,11,BUS
401,KENTON,15,011,0,0110,Rivergate/Marine Dr,To Vancouver Way & Middlefield,11,BUS
402,BRIDGETON,15,011,0,0110,Rivergate/Marine Dr,To Vancouver Way & Middlefield,11,BUS
403,EAST COLUMBIA,15,011,0,0110,Rivergate/Marine Dr,To Vancouver Way & Middlefield,11,BUS
200,CATHEDRAL PARK,16,011,1,0111,Rivergate/Marine Dr,To St Johns,11,BUS
399,ST. JOHNS,16,011,1,0111,Rivergate/Marine Dr,To St Johns,11,BUS
401,KENTON,16,011,1,0111,Rivergate/Marine Dr,To St Johns,11,BUS
402,BRIDGETON,16,011,1,0111,Rivergate/Marine Dr,To St Johns,11,BUS
403,EAST COLUMBIA,16,011,1,0111,Rivergate/Marine Dr,To St Johns,11,BUS
202,NORTHWEST INDUSTRIAL,24,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
288,NORTHWEST DISTRICT,24,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
413,FOREST PARK,24,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
202,NORTHWEST INDUSTRIAL,22,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
288,NORTHWEST DISTRICT,22,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
413,FOREST PARK,22,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
204,WOODLAWN,134,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
205,ELIOT,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
218,PEARL DISTRICT,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
230,KERNS,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
235,PORTLAND DOWNTOWN,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
276,OLD TOWN/ CHINATOWN,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
283,BUCKMAN COMMUNITY ASSOCIATION,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
301,SOUTH PORTLAND,187,194,0,1940,A Loop,Clockwise,STREETCAR,SC
205,ELIOT,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
218,PEARL DISTRICT,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
230,KERNS,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
235,PORTLAND DOWNTOWN,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
276,OLD TOWN/ CHINATOWN,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
283,BUCKMAN COMMUNITY ASSOCIATION,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
301,SOUTH PORTLAND,188,195,0,1950,B Loop,Counter-clockwise,STREETCAR,SC
205,ELIOT,153,085,1,0851,Swan Island,To Rose Quarter Transit Center,85,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,153,085,1,0851,Swan Island,To Rose Quarter Transit Center,85,BUS
244,OVERLOOK,153,085,1,0851,Swan Island,To Rose Quarter Transit Center,85,BUS
205,ELIOT,152,085,0,0850,Swan Island,To Swan Island,85,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,152,085,0,0850,Swan Island,To Swan Island,85,BUS
244,OVERLOOK,152,085,0,0850,Swan Island,To Swan Island,85,BUS
263,BOISE,152,085,0,0850,Swan Island,To Swan Island,85,BUS
205,ELIOT,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
230,KERNS,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
235,PORTLAND DOWNTOWN,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
243,ARBOR LODGE,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
244,OVERLOOK,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
263,BOISE,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
276,OLD TOWN/ CHINATOWN,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
401,KENTON,182,190,0,1900,MAX Yellow Line,To Expo Center,MAX,MAX
205,ELIOT,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
243,ARBOR LODGE,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
244,OVERLOOK,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
263,BOISE,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
276,OLD TOWN/ CHINATOWN,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
401,KENTON,183,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
218,PEARL DISTRICT,186,193,1,1931,NS Line,To South Waterfront,STREETCAR,SC
235,PORTLAND DOWNTOWN,186,193,1,1931,NS Line,To South Waterfront,STREETCAR,SC
288,NORTHWEST DISTRICT,186,193,1,1931,NS Line,To South Waterfront,STREETCAR,SC
301,SOUTH PORTLAND,186,193,1,1931,NS Line,To South Waterfront,STREETCAR,SC
218,PEARL DISTRICT,185,193,0,1930,NS Line,To NW 23rd and Marshall,STREETCAR,SC
235,PORTLAND DOWNTOWN,185,193,0,1930,NS Line,To NW 23rd and Marshall,STREETCAR,SC
288,NORTHWEST DISTRICT,185,193,0,1930,NS Line,To NW 23rd and Marshall,STREETCAR,SC
301,SOUTH PORTLAND,185,193,0,1930,NS Line,To NW 23rd and Marshall,STREETCAR,SC
220,HOLLYWOOD,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
226,LAURELHURST,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
239,SUNNYSIDE,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
278,BROOKLYN ACTION CORPS,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
282,RICHMOND,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
301,SOUTH PORTLAND,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
302,HOMESTEAD,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
305,CRESTON-KENILWORTH,117,066,1,0661,Marquam Hill/Hollywood,To Marquam Hill,66,BUS
220,HOLLYWOOD,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
226,LAURELHURST,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
239,SUNNYSIDE,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
278,BROOKLYN ACTION CORPS,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
282,RICHMOND,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
301,SOUTH PORTLAND,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
302,HOMESTEAD,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
305,CRESTON-KENILWORTH,116,066,0,0660,Marquam Hill/Hollywood,To Hollywood Transit Center,66,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,184,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
235,PORTLAND DOWNTOWN,184,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
276,OLD TOWN/ CHINATOWN,184,190,1,1901,MAX Yellow Line,To Portland City Center,MAX,MAX
225,MONTAVILLA,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
235,PORTLAND DOWNTOWN,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
236,MT. TABOR,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
240,MILL PARK,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
273,CENTENNIAL COMMUNITY ASSOCIATION,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
275,HAZELWOOD,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
276,OLD TOWN/ CHINATOWN,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
282,RICHMOND,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
303,SOUTH TABOR,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
304,POWELLHURST-GILBERT,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
420,GRESHAM - CENTENNIAL,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
421,GRESHAM - NORTHWEST,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
423,CENTRAL CITY,3,002,0,0020,Division,To Gresham Transit Center,2,BUS
225,MONTAVILLA,4,002,1,0021,Division,To Portland City Center,2,BUS
235,PORTLAND DOWNTOWN,4,002,1,0021,Division,To Portland City Center,2,BUS
236,MT. TABOR,4,002,1,0021,Division,To Portland City Center,2,BUS
240,MILL PARK,4,002,1,0021,Division,To Portland City Center,2,BUS
273,CENTENNIAL COMMUNITY ASSOCIATION,4,002,1,0021,Division,To Portland City Center,2,BUS
275,HAZELWOOD,4,002,1,0021,Division,To Portland City Center,2,BUS
276,OLD TOWN/ CHINATOWN,4,002,1,0021,Division,To Portland City Center,2,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,4,002,1,0021,Division,To Portland City Center,2,BUS
282,RICHMOND,4,002,1,0021,Division,To Portland City Center,2,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,4,002,1,0021,Division,To Portland City Center,2,BUS
303,SOUTH TABOR,4,002,1,0021,Division,To Portland City Center,2,BUS
304,POWELLHURST-GILBERT,4,002,1,0021,Division,To Portland City Center,2,BUS
420,GRESHAM - CENTENNIAL,4,002,1,0021,Division,To Portland City Center,2,BUS
421,GRESHAM - NORTHWEST,4,002,1,0021,Division,To Portland City Center,2,BUS
423,CENTRAL CITY,4,002,1,0021,Division,To Portland City Center,2,BUS
225,MONTAVILLA,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
235,PORTLAND DOWNTOWN,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
236,MT. TABOR,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
239,SUNNYSIDE,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
240,MILL PARK,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
252,HAZELWOOD/MILL PARK,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
275,HAZELWOOD,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
288,NORTHWEST DISTRICT,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
297,GOOSE HOLLOW,25,015,1,0151,Belmont/NW 23rd,To Gateway Transit Center,15,BUS
225,MONTAVILLA,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
235,PORTLAND DOWNTOWN,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
236,MT. TABOR,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
239,SUNNYSIDE,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
240,MILL PARK,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
252,HAZELWOOD/MILL PARK,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
275,HAZELWOOD,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
283,BUCKMAN COMMUNITY ASSOCIATION,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
288,NORTHWEST DISTRICT,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
297,GOOSE HOLLOW,23,015,0,0150,Belmont/NW 23rd,"To City Ctr, Montgomery Pk, Thurman or Yeon & 44th",15,BUS
235,PORTLAND DOWNTOWN,121,068,1,0681,Marquam Hill/Collins Circle,To PSU & Marquam Hill,68,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,121,068,1,0681,Marquam Hill/Collins Circle,To PSU & Marquam Hill,68,BUS
297,GOOSE HOLLOW,121,068,1,0681,Marquam Hill/Collins Circle,To PSU & Marquam Hill,68,BUS
301,SOUTH PORTLAND,121,068,1,0681,Marquam Hill/Collins Circle,To PSU & Marquam Hill,68,BUS
302,HOMESTEAD,121,068,1,0681,Marquam Hill/Collins Circle,To PSU & Marquam Hill,68,BUS
235,PORTLAND DOWNTOWN,120,068,0,0680,Marquam Hill/Collins Circle,To Collins Circle at 18th & Jefferson,68,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,120,068,0,0680,Marquam Hill/Collins Circle,To Collins Circle at 18th & Jefferson,68,BUS
297,GOOSE HOLLOW,120,068,0,0680,Marquam Hill/Collins Circle,To Collins Circle at 18th & Jefferson,68,BUS
301,SOUTH PORTLAND,120,068,0,0680,Marquam Hill/Collins Circle,To Collins Circle at 18th & Jefferson,68,BUS
302,HOMESTEAD,120,068,0,0680,Marquam Hill/Collins Circle,To Collins Circle at 18th & Jefferson,68,BUS
235,PORTLAND DOWNTOWN,190,200,0,2000,MAX Green Line,To Clackamas Town Center,MAX,MAX
235,PORTLAND DOWNTOWN,18,012,0,0120,Barbur/Sandy Blvd,To Tigard Transit Center,12,BUS
244,OVERLOOK,128,072,1,0721,Killingsworth/82nd Ave,To Clackamas Town Center,72,BUS
244,OVERLOOK,127,072,0,0720,Killingsworth/82nd Ave,To Swan Island,72,BUS
276,OLD TOWN/ CHINATOWN,2,002,0,0020,Division,To Gresham Transit Center,2,BUS
276,OLD TOWN/ CHINATOWN,201,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
301,SOUTH PORTLAND,195,208,1,2081,Portland Aerial Tram,To Marquam Hill,TRAM,AT
302,HOMESTEAD,195,208,1,2081,Portland Aerial Tram,To Marquam Hill,TRAM,AT
301,SOUTH PORTLAND,194,208,0,2080,Portland Aerial Tram,To South Waterfront,TRAM,AT
302,HOMESTEAD,194,208,0,2080,Portland Aerial Tram,To South Waterfront,TRAM,AT
344,ROCK CREEK,181,156,1,1561,Mather Rd,To Clackamas Town Center,156,BUS
346,SUNNYSIDE - WEST MT. SCOTT,181,156,1,1561,Mather Rd,To Clackamas Town Center,156,BUS
348,SOUTHGATE,181,156,1,1561,Mather Rd,To Clackamas Town Center,156,BUS
414,HAPPY VALLEY,181,156,1,1561,Mather Rd,To Clackamas Town Center,156,BUS
344,ROCK CREEK,180,156,0,1560,Mather Rd,To 147th & Oregon Trail,156,BUS
346,SUNNYSIDE - WEST MT. SCOTT,180,156,0,1560,Mather Rd,To 147th & Oregon Trail,156,BUS
348,SOUTHGATE,180,156,0,1560,Mather Rd,To 147th & Oregon Trail,156,BUS
414,HAPPY VALLEY,180,156,0,1560,Mather Rd,To 147th & Oregon Trail,156,BUS
346,SUNNYSIDE - WEST MT. SCOTT,178,155,0,1550,Sunnyside,To 172nd,155,BUS
348,SOUTHGATE,178,155,0,1550,Sunnyside,To 172nd,155,BUS
414,HAPPY VALLEY,178,155,0,1550,Sunnyside,To 172nd,155,BUS
346,SUNNYSIDE - WEST MT. SCOTT,179,155,1,1551,Sunnyside,To Clackamas Town Center,155,BUS
348,SOUTHGATE,179,155,1,1551,Sunnyside,To Clackamas Town Center,155,BUS
414,HAPPY VALLEY,179,155,1,1551,Sunnyside,To Clackamas Town Center,155,BUS
348,SOUTHGATE,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
349,ARDENWALD,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
350,HECTOR CAMPBELL,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
352,LEWELLING,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
353,LINWOOD,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
356,HISTORIC MILWAUKIE,54,033,1,0331,McLoughlin/King Rd,To Milwaukie or Clackamas Town Center,33,BUS
348,SOUTHGATE,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
349,ARDENWALD,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
350,HECTOR CAMPBELL,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
352,LEWELLING,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
353,LINWOOD,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
356,HISTORIC MILWAUKIE,53,033,0,0330,McLoughlin/King Rd,To Oregon City TC and Clackamas Community College,33,BUS
